row_id,waktu,tweet_id,username,tweet,web,kota
495,3/24/2021 12:04,1.37E+18,Rockysp,"KARIMUN masker  Bhabinkamtibmas Polsek Meral Polres Karimun melaksanakan DDS (Door To Door System) pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) Skala Mikro dengan 3 T (Testing, Tracing dan Treatman) guna memutus mata rantai penyebaran Covid-19 di wilayah Hukum Polsek",https://t.co/fyOsHf3P2R,
496,3/24/2021 11:58,1.37E+18,Kodim 0725/Sragen,"Piket Koramil 16/Miri Sertu Slamet Sriyanto bersama anggota Polsek miri melaksanakan Pemantauan tempat keramaian guna mengantisipasi penularan Covid 19 dan pemberlakuan pembatasan Kegiatan Masyarakat di wibilayah Kecamatan Miri, Ka. Sragen.",https://t.co/cKos4ekgQw,Sragen
497,3/24/2021 11:41,1.37E+18,Diskominfosantik Kalteng,"gubernur Kalimantan Tengah H Sugianto Saran menghadiri kegiatan Launching Posko pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) berbasis Mikro di RT 15 Kelurahan Sidorejo, Kecamatan barut Selatan, Kabupaten Kotawabringin barat (Koar), Rabu (24/3/2021)",https://t.co/Y0nUDNS40,Kalimantan Tengah
498,3/24/2021 11:39,1.37E+18,Sekretariat Daerah Kalteng,"gubernur Sugianto Saran memimpin langsung Rapat Koordinasi dalam rangka Kesiapan pelaksanaan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) berbasis Mikro di wilayah Provinsi Kalteng, bertempat di Aula Kantor bupati Kotawabringin barat, Pangkalan un, Rabu, 24 Maret 2021.",https://t.co/qKnGx3DxmM,Kalimantan Tengah
499,3/24/2021 11:34,1.37E+18,mikirdoeloe,Satgas Penanganan Covid-19 terus melakukan pemantauan terhadap Provinsi-Provinsi yang menerapkan pemberlakuan pembatasan Kegiatan Masyarakat tingkat kelurahan atau desa (PPKM Mikro) yang sudah memasuki tahap 4.,https://t.co/K4e9ZHQplw,
500,3/24/2021 11:20,1.37E+18,Diskominfosantik Kalteng,"gubernur H. Sugianto Saran Pimpin Rapat Koordinasi pemberlakuan pembatasan Kegiatan Masyarakat di wilayah Provinsi Kalteng bertempat di Aula Kantor bupati Kotawabringin barat, Rabu (24/03/2021).",https://t.co/gf93Dvy7zi,Kalimantan Tengah
501,3/24/2021 11:15,1.37E+18,kaarsumawa.com,"Sejumlah Desa Sudah Terapkan PPKM Mikro https://t.co/2nqWnaTyz lewat @kaarsumawa   pemberlakuanKegiatan Masyarakat (PPKM) Skala Mikro, dalam rangka penanganan Covid-19 sudah mulai diterapkan di sejumlah Desa di Kabupaten Sumawa.",https://t.co/dyDMHHc8mH,Sumawa
502,3/24/2021 10:58,1.37E+18,Humas Polsek Petir,Posko pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) Ds. Kp. baru Kec. Petir. Rabu (24/3/2021). ,https://t.co/cGmSzVXYj5,
503,3/24/2021 10:44,1.37E+18,Dha,"Pendisiplinan Dalam Rangka Penberapan PPKM Mikro, Polsek Kedungwbaru dan Tim Gugus Tugas Covid-19 melaksanakan Pemer pemberlakuan pembatasan Kegiatan Masyarakat Guna Menekan penyebaran Covid-19 di Ka. Tulungagung ", https://t.co/RlkSImazge,Tulung Agung
504,3/24/2021 10:23,1.37E+18,Polsek Terentang kubu Raya,  Staf Pemerintahan Kecamatan Kecamatan Terentang  Kabupaten kubu Raya.  memberi himbauan 5M . Dalam rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) berbasis Mikro .,https://t.co/3jEQ7IPkKh,kubu Raya
505,3/24/2021 10:03,1.37E+18,Ponorogo Heat,"Merujuk pada Surat Edaran bupati Ponorogo, nomor : 712/864/405.01.3/2021 tentang pemberlakuan pembatasan Kegiatan Masyarakat berbasis Mikro (PPKM) untuk proses pembelajaran Tatap Muka (PTM) sudah diizinkan",https://t.co/4oVYy7Tk8E,Ponogoro
506,3/24/2021 9:40,1.37E+18,HUMAS POLSEK ANTUL,"Polsek antul mendampingi Tim Supervisi Maes Polri mengecek Posko pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) berbasis Mikro, Rabu (24/3/2021).",https://t.co/acP0U8fPDV,antul
507,3/24/2021 9:26,1.37E+18,Diskominfo SP Murung Raya,Launching Posko pemberlakuan pembatasan Kegiatan Masyarakat Skala Mikro di Kelurahan eriwibt,https://t.co/WWkTa4J2ir,
508,3/24/2021 9:13,1.37E+18,Diskominfo Kapuas,Dinkes Ikut Hadiri Rapat pemberlakuan pembatasan Kegiatan Masyarakat ,https://t.co/01TKhGI8c8,
509,3/24/2021 9:09,1.37E+18,Humas Kumham Kalteng,Palangka Raya \xe2\x80\x93 Kanwibl Kemenkumham Kalteng Ikuti Rakor Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) di wilayah Provinsi Kalimantan Tengah secara virtual. Senin (24/03/2021),https://t.co/2HzsH7Wmr,Kalimantan Tengah
510,3/24/2021 8:59,1.37E+18,MANGGARAI SELATAN,"Selasa, 23 Maret 2021 Pemerintah Kelurahan Manggarai Selatan menerima  bantuan Sarana Pendukung Kegiatan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) Mikro dari PD Provinsi DKI Jakarta. ",https://t.co/U7YKGnghR,DKI Jakarta
511,3/24/2021 8:33,1.37E+18,Polsekmedankota,"Tiga Pilar kel Kp baru melakukan kegiatan pemberlakuan pembatasan kegiatan Masyarakat berbasis mikro di Sepanjang jalan  katamso memberi  himbauan dengan  meningkatnya waahCovid 19, maka kita waji pakai masker, cuci tangan, jaga jarak, hindari kerumunan dan mengurangi mobilitas",https://t.co/0Fv3nIKDav,Medan
512,3/24/2021 8:28,1.37E+18,Kodim 1013 Muara Teweh,Muara Teweh - Kasdim 1013/  hadiri Rapat Persiapan pembatasan Kegiatan Masyarakat (PPKM) berbasis Mikro Provinsi Kalimantan Tengah tahun 2021 secara virtual bertempat di kantor Kel. Melayu Jl. Kapten Piere Tendean Kec. Teweh Tengah Ka. arito Utara,https://t.co/rdOdx1eauC,Kalimantan Tengah
513,3/24/2021 8:25,1.37E+18,PD DKI Jakarta,Rabu (24/03) PD DKI Jakarta melakukan  pendistribusian  bantuan logistik untuk mendukung pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) Mikro untuk memutus mata rantai penularan Covid-19. ,https://t.co/sLEO0pAR1d,DKI Jakarta
514,3/24/2021 8:20,1.37E+18,KODIM1409/GOWA,Sertu ahtiar (babinsa desa katangka) koramil 08 ontonompo melaksanakan komunikasi sosial( komsos )  pembahasan tentang pelaksanaan pembatasan kegiatan Masyarakat berskla mikro.,https://t.co/9f9UatKS0T,Goa
515,3/24/2021 8:20,1.37E+18,KODIM1409/GOWA,"di kantor desa dusun katangka jalan poros katangka ategulung desa katangka, kec.ontonompo ka Gowa Sertu ahtiar(babinsa desa katangka) koramil 08 ontonompo melaksanakan komunikasi sosial( komsos )  pembahasan tentang pelaksanaan pembatasan kegiatan Masyarakat berskla mikro.",https://t.co/nXNxaIjJxs,Goa
516,3/24/2021 8:20,1.37E+18,KODIM1409/GOWA,Serka Aasruddin babinsa ontoiraeng selatan koramil 1409- 08/ontonompo melaksanakan komunikasi sosial komsos  pembahasan tentang pelaksanaan pembatasan kegiatan Masyarakat berskla mikro PPKM dan vaksinasi di dusun anassappu  Desa ontoiraeng selatan  kec.ontonompo ka Gowa.,https://t.co/ciRPprvrxW,Goa
517,3/24/2021 8:19,1.37E+18,KODIM1409/GOWA,bertempat d Posko PPKM Desa Panciro babinsa Sertu sedang memberikan arahan terhadap Mahasiswa   Mahasiswib yang ikut memantu dalam rangka pemberlakuan PPKM pemberlakuan pembatasan  Kegiatan Masyarakat.,https://t.co/HiXu8qd1g1,Goa
518,3/24/2021 8:18,1.37E+18,KODIM1409/GOWA,bertempat d Posko PPKM Desa Panciro babinsa Sertu sedang memberikan arahan terhadap Mahasiswa   Mahasiswib yang ikut memantu dalam rangka pemberlakuan PPKM pemberlakuan pembatasan  Kegiatan Masyarakat.,https://t.co/Gi5l07JRj6,Goa
519,3/24/2021 8:05,1.37E+18,KODIM1409/GOWA,Serka Aasruddin babinsa ontoiraeng selatan koramil 1409- 08/ontonompo melaksanakan komunikasi sosial komsos   pembahasan tentang pelaksanaan pembatasan kegiatan Masyarakat berskla mikro (PPKM) dan vaksinasi di dusun anassappu Desa ontoiraeng selatan  kec.ontonompo ka Gowa.,https://t.co/Jt1DM8mjNA,Goa
520,3/24/2021 8:02,1.37E+18,KODIM1409/GOWA,"di kantor desa dusun katangka jalan poros katangka ategulung desa katangka, kec.ontonompo ka Gowa Sertu ahtiar (babinsa desa katangka) koramil 08 ontonompo melaksanakan komunikasi sosial( komsos )  pembahasan tentang pelaksanaan pembatasan kegiatan Masyarakat berskla mikro.",https://t.co/u2q5zFgTgo,Goa
521,3/24/2021 7:57,1.37E+18,Pemprov NT,berbagai upaya dalam memutus rantai penyebaran covid19 terus dilakukan. Kali ini PPKM Mikro berbasis RT RT menjadi langkah yang dipilih. sebagaimana Instruksi Menteri Dalam Negeri Nomor 6 Tahun 2021 tentang Perpanjangan pemberlakuan pembatasan Kegiatan Masyarakat berbasis Mikro,https://t.co/Q1iFiwjGwa,NT
522,3/24/2021 7:41,1.37E+18,Kodim 1013 Muara Teweh,"Koramil 1013-11/Sumer arito Tegakan Protkes Covid-19  Murung Raya - Koramil 1013-11/Sumer arito mengimplementasikan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) di Kecamatan Sumer arito, pada hari Selasa (23/30/21).",https://t.co/HolUCYRd3,arito
523,3/24/2021 7:35,1.37E+18,JDIH Kabupaten Semarang,Instruksi bupati Semarang Nomor 6 Tahun 2021 tentang Perpanjangan pemberlakuan pembatasan Kegiatan Masyarakat berbasis Mikro Untuk Pengendalian penyebaran Corona Virus Disease 2019 Di Kabupaten Semarang,https://t.co/UWHLKHirdq,Semarang
524,3/24/2021 7:02,1.37E+18,kejati_kalteng,"Rapat Koordinasi Dalam Rangka Kesiapan pelaksanaan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) di Provinsi Kalimantan Tengah yang dipimpin oleh gubernur Kalimantan Tengah H. Sugianto Saran. (Rabu, 24 Maret 2021)",https://t.co/RippCy4QN5,kalimantan tengah
525,3/24/2021 6:52,1.37E+18,Humas Polres Metro bekasi Kota,GIAT PATROLI wilayah  himbauan PROKES 5M PENEGAKAN DISIPLIN PROKES DAN PENberapaN pemberlakuan jam pembatasan KEGIATAN Masyarakat SERTA ANTISIPASI GANGGUAN GUANTIMAS.,https://t.co/efeGaGUSDW,bekasi
526,3/24/2021 6:43,1.37E+18,NalaR ®️ ☕,PT ank Mandiri Tk mencatatkan tren pertumuhan uang elektronik kartu. Tren transaksi e-Money per Januari 2021 tumuh 12 persen secara year on year (YoY) meskipun di awal tahun mulai dijalankan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) yang ketat.,https://t.co/98LPerhohL,
527,3/24/2021 6:19,1.37E+18,Kodim0504JakartaSelatan,Koramil 07/Cilandak ( Pelda RA.Syukur dan Sertu Endang ) dan Psk KO melaksanakan giat pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) dengan menggelar operasi Yustisi Protokol Covid-19 bersama Tiga Pilar tingkat Kecamatan Cilandak bertempat di Jl.  bandaraKel. Pondok Lau.,https://t.co/iptMDry8ys,Jakarta Selatan
528,3/24/2021 6:14,1.37E+18,Humas Polsek Telukjame Timur,"Ops yustisi dalam rangka pelaksanaan PPKM (pemberlakuan pembatasan Kegiatan Masyarakat) berskla mikro di ecamatan Telukjame Timur, dengan sasaran warga yg tidak memakai masker.  Dalam operasi ini petugas melakukan pemeriksaan pengendara yg melintas. ",https://t.co/FjUe5kxVOT,Teluk Jmae
529,3/24/2021 6:13,1.37E+18,Kodim0504JakartaSelatan,"babinsa  Kel.Pengadegan  monitoring dan melaksanakan Woro - Woro operasi Timas dalam Rangka Penberapan Kegiatan Masyarakat (PPKM) Mikro terhadap pelanggar Protokol Covid-19 di Jl. Pancoran Timur IX RT : 001,002,003 RW : 08 Kel. Pengadegan Kec. Pancoran Jakarta Selatan.",https://t.co/Mf1hTH1vIF,Jakarta Selatan
530,3/24/2021 6:10,1.37E+18,Humas Polres Dairi,"pemberlakuan pembatasan KEGIATAN Masyarakat (PPKM) berbasis MIKRO POLRES DAIRI  Rabu, 24 Maret 2021. Njuah Njuah Soat Dairi dimanapun eradaa,  Masa pandemi Covid 19 belum erakhir dan masih melanda umi kita.",https://t.co/I9AnCJNhWq,
531,3/24/2021 6:08,1.37E+18,Kodim0504JakartaSelatan,operasi Yustisi 3 Pilar Kecamatan Setiaudi dalam rangka Kamtimas serta penberapan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) menuju tatanan baru di wilayah Koramil 06/Setiaudi.,https://t.co/3OH2qsZJTA,Jakarta Selatan
532,3/24/2021 6:07,1.37E+18,Humas Polsek Telukjame Timur,"Ops yustisi dalam rangka pelaksanaan PPKM (pemberlakuan pembatasan Kegiatan Masyarakat) berskla mikro di wilayah Kecamatan Telukjame Timur, dengan sasaran warga yg tidak memakai masker. Dalam operasi ini petugas melakukan pemeriksaan pengendara yg melintas. ",https://t.co/PchWW7ohtw,Teluk Jmae
533,3/24/2021 6:06,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) , Satlantas polres Ngawi melaksanakan giat Sosialisasi dan pembagian Masker tentang pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)",https://t.co/oEw6sweTV3,Ngawi
534,3/24/2021 6:06,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) , Satlantas polres Ngawi melaksanakan giat Sosialisasi dan pembagian Masker tentang pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)",https://t.co/FgTG9li5ZO,Ngawi
535,3/24/2021 6:06,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) , Satlantas polres Ngawi melaksanakan giat Sosialisasi dan pembagian Masker tentang pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)",https://t.co/LnavoGggrT,Ngawi
536,3/24/2021 6:06,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) , Satlantas polres Ngawi melaksanakan giat Sosialisasi dan pembagian Masker tentang pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)",https://t.co/3sGY1LdOgJ,Ngawi
537,3/24/2021 6:05,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) , Satlantas polres Ngawi melaksanakan giat Sosialisasi dan pembagian Masker tentang pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)",https://t.co/UaM6QcMKGx,Ngawi
538,3/24/2021 6:05,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) , Satlantas polres Ngawi melaksanakan giat Sosialisasi dan pembagian Masker tentang pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)",https://t.co/tCKvMMjNrW,Ngawi
539,3/24/2021 6:05,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) , Satlantas polres Ngawi melaksanakan giat Sosialisasi dan pembagian Masker tentang pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)",https://t.co/HyuOScNEVn,Ngawi
540,3/24/2021 6:03,1.37E+18,HumasPolsekinjaibaratnews,"Telah dilaksanakananakan giat *PPKM (pemberlakuan pembatasan Kegiatan Masyarakat)* Mikro dalam rangka menekan dan mencegah penyebaran virus Covid 19, dengan mengambil lokasi PPKM di Gatot Suroto Gg. Kawat Lk. II Kel. adar Senemah Kec. injai barat.",https://t.co/JW5pjeuDEO,anjai barat
541,3/24/2021 5:59,1.37E+18,Kodim_1014_p.un,"bersama gubernur Kalteng H. Sugianto Saran S.E dan FKPD Koar, Dandim 1014 /Pn Letkol Arh Drajad Tri Putro S.E, menghadiri rapat koordinasi dalam rangka kesiapan menghadapi perpanjangan pelaksanaan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) mikro.",https://t.co/8fAzogdOFq,Kalimantan Tengah
542,3/24/2021 5:12,1.37E+18,kodimone,"Posko PPKM Mikro merupakan pos komando yang dientuk ditingkat Desa/Kelurahan untuk melakukan mekanisme koordinasi,pengawasan dan evaluasi pelaksanaan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) berskla mikro.",https://t.co/rCaNNF6PKx,
543,3/24/2021 5:05,1.37E+18,Humas Polda Jaar,Sehubungan pemerintah telah memberlakukan pembatasan Sosial Skala Besar dalam rangka pencegahan virus covid 19 namun saat ini di pembatasan tersebut sudah diberlakukan menerapkan Adaptasi Kebiasaan baru dan Sosialisasi Pemberlakuan Pembatasan Kegiatan Masyarakat secara Micro.,https://t.co/WDYISFiZKX,Jwa barat
544,3/24/2021 4:58,1.37E+18,kodimone,"babinsa Koramil 06/ Awangpone, Kodim 1407 / one,Koptu Irpan bersama Bhabinkamtibmas ppeserta Perangkat Desa mendirikan Posko tangguh Covid 19 di masa pemberlakuan pembatasan Kegiatan Masyarakat ( PPKM) skala mikro di kantor Desa Aanuang Kecamatan Awangpone Kabupaten one.",https://t.co/9gqgWZkI6h,Ka one
545,3/24/2021 4:51,1.37E+18,kejariartim,"Rabu, 24/03/2021. Kepala Kejari artim Daniel Panannangan, SH.,MH. menghadiri Rapat Koordinasi Dalam Rangka Kesiapan pelaksanaan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) Provinsi Kal-Teng oleh gubernur Kal-Teng yang dilaksanakananakan secara virtual di rumah jaatan bupati.",https://t.co/IKyZ3rDYH,Kalimantan Tengah
546,3/24/2021 4:43,1.37E+18,humasreskarangasem,"Pada hari Rabu, tanggal 24 Maret 2021 di lokasi sasaran intervensi pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) wilayah ali dilakukan pembagian masker oleh personel TNI-Polri seanyak 305 masker dalam rangka mendukung optimalisasi PPKM.",https://t.co/zM1jxRsaoa,
547,3/24/2021 4:09,1.37E+18,Kodim_Takalar,"Galsel - Pelda Muh Nawar (babinsa Kalesong kota) bersama 4 Personel Koramil 1426-04/Galsel melaksanakan pemberlakuan pembatasan kegiatan Masyarakat (PPKM ) Skala Mikro untuk mewujudkan Masyarakat produktif dan aman dari covid-19, di wilayah Galesong Ka.Takalar. Rabu (24/3/2021)",https://t.co/lN0RrSFX9,Ka Takalar
548,3/24/2021 4:04,1.37E+18,Yono_nkri,Kasudit Puskesmas Direktorat Pelayanan Kesehatan Primer Kementerian Kesehatan dr. Monica Saraswati Sitepu menambah\xe2\x80\xa6 ,https://t.co/OInJRsORU,
549,3/24/2021 4:02,1.37E+18,Perekonomian Maju,"Stok beras harus dijaga sebesar 1 hingga 1,5 juta ton. Terleih, saat ini pemerintah melakukan pengadaan beras besar-besaran untuk pasokan beras bansos selama pemberlakuan pembatasan kegiatan Masyarakat dan pandemi Covid-19.",https://t.co/2KDLzdHTT2,
550,3/24/2021 3:58,1.37E+18,Kodim_Takalar,pemberlakuan pembatasan kegiatan Masyarakat (PPKM) Skala Mikro dalam rangka mewujudkan Masyarakat produktif dan aman dari covid-19 di Pasar Sentral Takalar Kel. Kbalairang Kec. Pattalassang Ka. Takalar. Rabu (24/3/2021),https://t.co/I1UE9RKiOl,Ka Takalar
551,3/24/2021 3:27,1.37E+18,Polsek Jebres Surakarta,Tegakkan Disiplin 5 M Polsek Jebres Gelar Ops Yustisi.  Dalam rangka menegakkan pemberlakuan pembatasan Kegiatan Kegiatan Masyarakat (PPKM) berbasiskan Mikro Polsek Jebres Menggelar Ops Yustisi  Rabu tanggal 24 Maret 2021 pukul 09.30 s.d 10.30 wib,https://t.co/ODmL9a76I,Surakarta
552,3/24/2021 3:20,1.37E+18,infoseputarindo,Dengan percepatan vaksinasi akan tercipta kekealan kelompok (herd immunity) dengan target 182 juta Masyarakat. Penberapan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) mikro di tingkat desa yang telah diperpanjang sampai tahap ke-4 yaitu 23 Maret sampai 5 April 2021.,https://t.co/oa5wC2aEs,
553,3/24/2021 3:16,1.37E+18,Polsek Patumak,Giat Kanit sahara Polsek Patumak bersama Personil Polsek Patumak melaksanakan Kegiatan tentang Ops Yustusu razia dan pemberlakuan pembatasan kegiatan Masyarakat (PPKM) berbasis Mikro Di Pajak Simpang Limun,https://t.co/8J8sIVD3HH,
554,3/24/2021 3:01,1.37E+18,Kodim 0503/J,"babinsa Koramil 02/Tamora bersama Tiga Pilar Mensosialisasikan Kepada Warga Masyarakat tentang arti Pentingnya  Penberapan pembatasan Kegiatan Masyarakat (PPKM) bertempat di Jl.Stasiun Angke Rw 05, Kel.Jematan lima, Kec.Tamora, Jakarta barat.",https://t.co/WNqFZK98oJ,Jakarta barat
555,3/24/2021 2:49,1.37E+18,Kodim Karanganyar,"KARANGANYAR - Rabu tanggal 24 Maret 2021, Serma Tri Gunawan dan Koptu Setyo Nur anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) skala Mikro.",https://t.co/Yy8aQJ6W,Karang Anyar
556,3/24/2021 2:49,1.37E+18,Kodim Karanganyar,"KARANGANYAR - Rabu tanggal 24 Maret 2021, Serma Tri Gunawan dan Koptu Setyo Nur anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) skala Mikro.",https://t.co/GlT7HfuuS,Karang Anyar
557,3/24/2021 2:49,1.37E+18,Kodim Karanganyar,"KARANGANYAR - Rabu tanggal 24 Maret 2021, Serma Tri Gunawan dan Koptu Setyo Nur anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) skala Mikro.",https://t.co/Samhs7L683,Karang Anyar
558,3/24/2021 2:49,1.37E+18,Kodim Karanganyar,"KARANGANYAR - Rabu tanggal 24 Maret 2021, Serma Tri Gunawan dan Koptu Setyo Nur anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) skala Mikro.",https://t.co/P2pIyM6TI,Karang Anyar
559,3/24/2021 2:49,1.37E+18,Kodim Karanganyar,"KARANGANYAR - Rabu tanggal 24 Maret 2021, Serma Tri Gunawan dan Koptu Setyo Nur anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) skala Mikro.",https://t.co/0OTLjFovHT,Karang Anyar
560,3/24/2021 2:49,1.37E+18,Kodim Karanganyar,"KARANGANYAR - Rabu tanggal 24 Maret 2021, Serma Tri Gunawan dan Koptu Setyo Nur anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) skala Mikro.",https://t.co/LZ7uv3VOUG,Karang Anyar
561,3/24/2021 2:40,1.37E+18,Kodim0504JakartaSelatan,"Peltu Mucherlis babinsa Kel .Pulo Koramil 05 Ke baru dalam rangka pemberlakuan pembatasan Kegiatan Masyarakat (PPKM)  menggelar operasi Yustisi Protokol  Covid-19 bersama 3 Pilar tingkat Kecamatan Ke baru bertempat di Lingkungan RW 06 ,Kel Pulo Ke baru Jaksel.",https://t.co/r5TM1QPWOV,Jakarta Selatan
562,3/24/2021 2:27,1.37E+18,Kodim bantaeng,"babinsa Koramil 1410-02/Eremberasa Kodim 1410/bantaeng Sertu Kamiluddin melaksanakan pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) Mikro covid-19, Edukasi terhadap warga binaan, di Desa Lonrong, Kec. Eremberasa, Kabupaten bantaeng secara Persuasif serta Humanis. Rabu, 24/03/21",https://t.co/HgLdK6uun7,bantaeng
563,3/24/2021 2:23,1.37E+18,Penerangan Kodim 0727 Karanganyar,"Karanganyar -  Koptu Setyo Nur  anggota Koramil 16/Colomadu dan Satpol PP melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan kegiatan Masyarakat ( PPKM) skala Mikro Kabupaten Karanganyar di wilayah Colomadu.",https://t.co/DhICF0xyH9,Colomadu
564,3/24/2021 2:22,1.37E+18,Penerangan Kodim 0727 Karanganyar,"Karanganyar - Rabu 24 Maret  2021, Serma Tri Gunawan  dan Koptu Setyo Nur  anggota Koramil 16/Colomadu dan Satpol PP melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan kegiatan Masyarakat ( PPKM) skala Mikro Kabupaten Karanganyar.",https://t.co/qHo50jRW1D,Karang Anyar
565,3/24/2021 2:18,1.37E+18,Humas Polsek awang,"Patroli dialogis dengan warga Masyarakat memberikan sosialisasi pemberlakuan pembatasan Kegiatan Masyarakat (PPKM), agar protokol kesehatan tetap dilaksanakananakan Guna cegah penyebaran Virus Covid 19 dan antisipasi gangguan kamtimas curat, curas, curanmor",https://t.co/iUZK3xMvgg,
566,3/24/2021 2:16,1.37E+18,eritajatim,Wakil bupati (Waup) Mojokerto Muhammad Al arra bersama Dandim 0815 Letkol Inf Dwib Mawan Sutanto meninjau pelaksanaan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Mikro.,https://t.co/mODwaylLxA,Jakarta Timur
567,3/24/2021 1:45,1.37E+18,Polsek Jebres Surakarta,Tegakkan Disiplin 5 M Polsek Jebres Gelar Ops Yustisi.  Dalam rangka menegakkan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) berbasiskan Mikro Polsek Jebres Menggelar Ops Yustisi  Selasa  tanggal 23 Maret 2021 pukul 21.00 s.d 22.00 wib,https://t.co/vu329IXpqM,
568,3/24/2021 1:19,1.37E+18,KAI Commuter, Sehubungan saat ini dalam masa pemberlakuan pembatasan Kegiatan Masyarakat (PPKM) utk operasional KRL mulai pkl. 04.00-22.00 WIB. ,https://t.co/LAWIfM97g0,
569,3/24/2021 0:02,1.37E+18,Polsek Jatikalen,OPERASI YUSTISI POLSEK JATIKALEN pemberlakuan pembatasan KEGIATAN Masyarakat (PPKM) MIKRO KEPADA WARGA ,https://t.co/T0aFAoRNCo,
570,3/23/2021 23:51,1.37E+18,@koramilcolomadu,"COLOMADU-  Selasa tanggal 23 Maret  2021 Serda Daris anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan kegiatan Masyarakat ( PPKM) skala Mikro ka.Karanganyar di wilayah Colomadu", https://t.co/HtPmS6OpH,Karang Anyar
571,3/23/2021 23:50,1.37E+18,@koramilcolomadu,"COLOMADU-  Selasa tanggal 23 Maret  2021 Serda Daris anggota Koramil 16/Colomadu dan Satpol PP Colomadu melaksanakan Patroli Pendisplinan Protokol Kesehatan Covid 19, pada masa pemberlakuan pembatasan kegiatan Masyarakat ( PPKM) skala Mikro ka.Karanganyar di wilayah Colomadu",https://t.co/9Ak4C9HRU,Karang Anyar
